ID,Age,Sex,StaffStudent,Job,Vignette,Condition,Intention_rating,PB_rating,Job_ranking,Item
1,25,m,staff,CivilServ,b,HA,5,4,low,21
1,25,m,staff,General,b,HA,4,4,high,22
1,25,m,staff,NewsCorr,a,HA,5,5,low,7
1,25,m,staff,EntrLevPers,a,HE,2,2,low,6
1,25,m,staff,ProofRead,a,HA,5,6,low,3
1,25,m,staff,MP,a,HE,2,2,high,5
1,25,m,staff,Admin,a,HE,2,2,low,2
1,25,m,staff,NewsCorr,b,HE,2,2,low,23
1,25,m,staff,Doctor,b,HE,2,2,high,24
1,25,m,staff,CEO,b,HA,5,5,high,18
1,25,m,staff,SuperShelf,b,HA,4,4,low,17
1,25,m,staff,ProofRead,b,HE,3,3,low,19
1,25,m,staff,SuperManager,a,HE,2,2,high,1
1,25,m,staff,VC,a,HA,3,3,high,4
1,25,m,staff,VC,b,HE,3,3,high,20
1,25,m,staff,Doctor,a,HA,4,4,high,8
1,25,m,staff,CEOCoff,b,HE,3,3,high,28
1,25,m,staff,Pilot,b,HA,2,2,high,26
1,25,m,staff,Barrister,a,HE,2,2,high,13
1,25,m,staff,RestManag,b,HE,2,2,high,32
1,25,m,staff,CEOCoff,a,HA,2,2,high,12
1,25,m,staff,TeachAssist,a,HA,2,2,low,11
1,25,m,staff,AircraftEng,a,HE,2,2,high,9
1,25,m,staff,CivilServLaw,b,HA,4,4,low,29
1,25,m,staff,RetailAssist,a,HA,3,3,low,15
1,25,m,staff,TeachAssist,b,HE,2,2,low,27
1,25,m,staff,VetAssist,a,HE,2,2,low,14
1,25,m,staff,PubTranDrive,a,HE,2,2,low,10
1,25,m,staff,RestManag,a,HA,4,4,high,16
1,25,m,staff,AppElec,b,HA,5,5,low,25
1,25,m,staff,Vet,b,HA,4,4,high,30
1,25,m,staff,RetailAssist,b,HE,3,3,low,31
2,22,f,student,MP,a,HA,4,4,high,5
2,22,f,student,Doctor,a,HE,4,4,high,8
2,22,f,student,SuperManager,b,HE,4,4,high,17
2,22,f,student,Admin,b,HE,4,4,low,18
2,22,f,student,SuperManager,a,HA,4,4,high,1
2,22,f,student,Cleaner,b,HA,5,5,low,20
2,22,f,student,StuNurse,b,HA,4,4,low,24
2,22,f,student,EntrLevPers,b,HE,5,5,low,22
2,22,f,student,TVCorpDir,b,HA,4,5,high,23
2,22,f,student,EntrLevPers,a,HA,5,5,low,6
2,22,f,student,Editor,b,HA,5,4,high,19
2,22,f,student,NewsCorr,a,HE,5,5,low,7
2,22,f,student,MP,b,HE,4,5,high,21
2,22,f,student,VC,a,HE,5,5,high,4
2,22,f,student,ProofRead,a,HE,5,5,low,3
2,22,f,student,Admin,a,HA,4,4,low,2
2,22,f,student,RestManag,a,HE,5,5,high,16
2,22,f,student,PubTranDrive,b,HE,4,5,low,26
2,22,f,student,CEOCoff,a,HE,5,5,high,12
2,22,f,student,VetAssist,a,HA,5,5,low,14
2,22,f,student,BaristaCoff,b,HA,6,6,low,28
2,22,f,student,AircraftEng,b,HE,6,6,high,25
2,22,f,student,RetailAssist,a,HE,2,2,low,15
2,22,f,student,Barrister,a,HA,3,5,high,13
2,22,f,student,WaitStaff,b,HA,5,5,low,32
2,22,f,student,VetAssist,b,HE,5,5,low,30
2,22,f,student,AircraftEng,a,HA,5,5,high,9
2,22,f,student,TeachAssist,a,HE,3,3,low,11
2,22,f,student,HeadTeach,b,HA,5,5,high,27
2,22,f,student,RetailManag,b,HA,5,5,high,31
2,22,f,student,Barrister,b,HE,1,1,high,29
2,22,f,student,PubTranDrive,a,HA,1,4,low,10
3,20,m,student,Editor,b,HE,5,4,high,19
3,20,m,student,TVCorpDir,a,HA,3,2,high,7
3,20,m,student,StuNurse,b,HE,0,0,low,24
3,20,m,student,Cleaner,b,HE,0,0,low,20
3,20,m,student,StuNurse,a,HA,6,6,low,8
3,20,m,student,SuperShelf,a,HE,1,1,low,1
3,20,m,student,TVCorpDir,b,HE,0,0,high,23
3,20,m,student,Cleaner,a,HA,6,6,low,4
3,20,m,student,SuperManager,b,HA,6,6,high,17
3,20,m,student,General,a,HE,0,0,high,6
3,20,m,student,EntrLevPers,b,HA,6,6,low,22
3,20,m,student,MP,b,HA,6,6,high,21
3,20,m,student,Admin,b,HA,6,6,low,18
3,20,m,student,CivilServ,a,HE,0,0,low,5
3,20,m,student,CEO,a,HE,0,0,high,2
3,20,m,student,Editor,a,HA,6,6,high,3
3,20,m,student,Vet,a,HE,3,3,high,14
3,20,m,student,HeadTeach,b,HE,3,3,high,27
3,20,m,student,BaristaCoff,b,HE,0,0,low,28
3,20,m,student,AircraftEng,b,HA,6,6,high,25
3,20,m,student,WaitStaff,b,HE,0,0,low,32
3,20,m,student,WaitStaff,a,HA,6,6,low,16
3,20,m,student,CivilServLaw,a,HE,0,3,low,13
3,20,m,student,AppElec,a,HE,0,0,low,9
3,20,m,student,RetailManag,a,HA,3,3,high,15
3,20,m,student,HeadTeach,a,HA,5,5,high,11
3,20,m,student,RetailManag,b,HE,0,0,high,31
3,20,m,student,Barrister,b,HA,5,4,high,29
3,20,m,student,BaristaCoff,a,HA,5,5,low,12
3,20,m,student,Pilot,a,HE,1,0,high,10
3,20,m,student,VetAssist,b,HA,5,6,low,30
3,20,m,student,PubTranDrive,b,HA,5,6,low,26
4,27,f,student,SuperShelf,b,HE,0,1,low,17
4,27,f,student,CEO,a,HA,4,5,high,2
4,27,f,student,NewsCorr,b,HA,6,3,low,23
4,27,f,student,CivilServ,a,HA,5,6,low,5
4,27,f,student,TVCorpDir,a,HE,0,0,high,7
4,27,f,student,VC,b,HA,6,4,high,20
4,27,f,student,StuNurse,a,HE,1,2,low,8
4,27,f,student,CEO,b,HE,1,1,high,18
4,27,f,student,SuperShelf,a,HA,1,5,low,1
4,27,f,student,General,b,HE,1,3,high,22
4,27,f,student,General,a,HA,5,4,high,6
4,27,f,student,Editor,a,HE,1,1,high,3
4,27,f,student,CivilServ,b,HE,3,4,low,21
4,27,f,student,ProofRead,b,HA,3,4,low,19
4,27,f,student,Cleaner,a,HE,3,4,low,4
4,27,f,student,Doctor,b,HA,1,1,high,24
4,27,f,student,Pilot,a,HA,3,2,high,10
4,27,f,student,CEOCoff,b,HA,5,6,high,28
4,27,f,student,RetailAssist,b,HA,3,5,low,31
4,27,f,student,CivilServLaw,a,HA,2,4,low,13
4,27,f,student,AppElec,a,HA,3,4,low,9
4,27,f,student,HeadTeach,a,HE,4,4,high,11
4,27,f,student,TeachAssist,b,HA,5,6,low,27
4,27,f,student,RetailManag,a,HE,2,3,high,15
4,27,f,student,CivilServLaw,b,HE,3,4,low,29
4,27,f,student,WaitStaff,a,HE,2,2,low,16
4,27,f,student,Vet,a,HA,1,2,high,14
4,27,f,student,Vet,b,HE,2,2,high,30
4,27,f,student,BaristaCoff,a,HE,3,3,low,12
4,27,f,student,AppElec,b,HE,2,3,low,25
4,27,f,student,Pilot,b,HE,2,2,high,26
4,27,f,student,RestManag,b,HA,4,5,high,32
5,20,f,student,EntrLevPers,a,HA,3,4,low,6
5,20,f,student,Editor,b,HA,4,4,high,19
5,20,f,student,EntrLevPers,b,HE,6,6,low,22
5,20,f,student,SuperManager,b,HE,1,2,high,17
5,20,f,student,Doctor,a,HE,5,5,high,8
5,20,f,student,MP,a,HA,3,4,high,5
5,20,f,student,SuperManager,a,HA,4,4,high,1
5,20,f,student,ProofRead,a,HE,2,1,low,3
5,20,f,student,Admin,b,HE,2,2,low,18
5,20,f,student,Cleaner,b,HA,5,5,low,20
5,20,f,student,Admin,a,HA,4,5,low,2
5,20,f,student,NewsCorr,a,HE,1,0,low,7
5,20,f,student,StuNurse,b,HA,3,2,low,24
5,20,f,student,VC,a,HE,2,1,high,4
5,20,f,student,TVCorpDir,b,HA,4,5,high,23
5,20,f,student,MP,b,HE,2,4,high,21
5,20,f,student,HeadTeach,b,HA,6,6,high,27
5,20,f,student,BaristaCoff,b,HA,5,5,low,28
5,20,f,student,RetailManag,b,HA,6,5,high,31
5,20,f,student,CEOCoff,a,HE,3,4,high,12
5,20,f,student,VetAssist,a,HA,1,2,low,14
5,20,f,student,WaitStaff,b,HA,4,4,low,32
5,20,f,student,AircraftEng,a,HA,4,4,high,9
5,20,f,student,RetailAssist,a,HE,4,5,low,15
5,20,f,student,Barrister,a,HA,1,0,high,13
5,20,f,student,VetAssist,b,HE,2,3,low,30
5,20,f,student,PubTranDrive,a,HA,3,4,low,10
5,20,f,student,RestManag,a,HE,2,4,high,16
5,20,f,student,PubTranDrive,b,HE,2,3,low,26
5,20,f,student,AircraftEng,b,HE,2,2,high,25
5,20,f,student,Barrister,b,HE,2,4,high,29
5,20,f,student,TeachAssist,a,HE,2,4,low,11
6,19,M,student,Admin,b,HA,4,1,low,18
6,19,M,student,TVCorpDir,a,HA,5,3,high,7
6,19,M,student,CivilServ,a,HE,2,3,low,5
6,19,M,student,MP,b,HA,4,2,high,21
6,19,M,student,SuperManager,b,HA,0,3,high,17
6,19,M,student,Cleaner,b,HE,0,3,low,20
6,19,M,student,Editor,b,HE,1,4,high,19
6,19,M,student,StuNurse,b,HE,0,4,low,24
6,19,M,student,Editor,a,HA,4,5,high,3
6,19,M,student,StuNurse,a,HA,5,6,low,8
6,19,M,student,SuperShelf,a,HE,2,3,low,1
6,19,M,student,CEO,a,HE,2,4,high,2
6,19,M,student,Cleaner,a,HA,4,6,low,4
6,19,M,student,EntrLevPers,b,HA,6,6,low,22
6,19,M,student,TVCorpDir,b,HE,4,5,high,23
6,19,M,student,General,a,HE,2,0,high,6
6,19,M,student,CivilServLaw,a,HE,3,2,low,13
6,19,M,student,AircraftEng,b,HA,5,4,high,25
6,19,M,student,WaitStaff,a,HA,1,0,low,16
6,19,M,student,Vet,a,HE,6,6,high,14
6,19,M,student,Pilot,a,HE,6,6,high,10
6,19,M,student,BaristaCoff,b,HE,4,6,low,28
6,19,M,student,Barrister,b,HA,5,6,high,29
6,19,M,student,RetailManag,b,HE,4,3,high,31
6,19,M,student,WaitStaff,b,HE,3,1,low,32
6,19,M,student,HeadTeach,b,HE,4,3,high,27
6,19,M,student,HeadTeach,a,HA,6,6,high,11
6,19,M,student,VetAssist,b,HA,6,6,low,30
6,19,M,student,PubTranDrive,b,HA,5,6,low,26
6,19,M,student,AppElec,a,HE,2,5,low,9
6,19,M,student,BaristaCoff,a,HA,5,5,low,12
6,19,M,student,RetailManag,a,HA,4,5,high,15
7,20,f,student,TVCorpDir,a,HE,0,3,high,7
7,20,f,student,VC,b,HA,4,6,high,20
7,20,f,student,CEO,b,HE,1,3,high,18
7,20,f,student,Editor,a,HE,1,3,high,3
7,20,f,student,CivilServ,a,HA,3,4,low,5
7,20,f,student,CEO,a,HA,2,5,high,2
7,20,f,student,SuperShelf,b,HE,1,3,low,17
7,20,f,student,StuNurse,a,HE,3,4,low,8
7,20,f,student,Cleaner,a,HE,1,5,low,4
7,20,f,student,Doctor,b,HA,1,3,high,24
7,20,f,student,SuperShelf,a,HA,2,5,low,1
7,20,f,student,General,b,HE,2,4,high,22
7,20,f,student,ProofRead,b,HA,2,5,low,19
7,20,f,student,General,a,HA,2,4,high,6
7,20,f,student,NewsCorr,b,HA,2,4,low,23
7,20,f,student,CivilServ,b,HE,1,4,low,21
7,20,f,student,RetailAssist,b,HA,2,6,low,31
7,20,f,student,Pilot,b,HE,2,2,high,26
7,20,f,student,AppElec,b,HE,2,4,low,25
7,20,f,student,RetailManag,a,HE,2,4,high,15
7,20,f,student,HeadTeach,a,HE,2,5,high,11
7,20,f,student,RestManag,b,HA,3,5,high,32
7,20,f,student,TeachAssist,b,HA,3,5,low,27
7,20,f,student,CivilServLaw,b,HE,2,4,low,29
7,20,f,student,Vet,a,HA,3,6,high,14
7,20,f,student,CivilServLaw,a,HA,2,4,low,13
7,20,f,student,CEOCoff,b,HA,3,5,high,28
7,20,f,student,WaitStaff,a,HE,2,5,low,16
7,20,f,student,AppElec,a,HA,2,5,low,9
7,20,f,student,Vet,b,HE,3,6,high,30
7,20,f,student,Pilot,a,HA,2,5,high,10
7,20,f,student,BaristaCoff,a,HE,2,5,low,12
8,30,m,student,ProofRead,a,HA,4,3,low,3
8,30,m,student,EntrLevPers,a,HE,2,4,low,6
8,30,m,student,MP,a,HE,5,4,high,5
8,30,m,student,General,b,HA,3,5,high,22
8,30,m,student,CEO,b,HA,2,5,high,18
8,30,m,student,NewsCorr,b,HE,4,2,low,23
8,30,m,student,Doctor,a,HA,4,6,high,8
8,30,m,student,SuperManager,a,HE,4,4,high,1
8,30,m,student,CivilServ,b,HA,4,5,low,21
8,30,m,student,Doctor,b,HE,3,1,high,24
8,30,m,student,ProofRead,b,HE,3,2,low,19
8,30,m,student,Admin,a,HE,1,4,low,2
8,30,m,student,VC,b,HE,1,3,high,20
8,30,m,student,NewsCorr,a,HA,5,5,low,7
8,30,m,student,SuperShelf,b,HA,4,5,low,17
8,30,m,student,VC,a,HA,3,5,high,4
8,30,m,student,PubTranDrive,a,HE,2,4,low,10
8,30,m,student,TeachAssist,b,HE,2,5,low,27
8,30,m,student,CivilServLaw,b,HA,4,6,low,29
8,30,m,student,Pilot,b,HA,3,5,high,26
8,30,m,student,RetailAssist,a,HA,3,5,low,15
8,30,m,student,Vet,b,HA,5,6,high,30
8,30,m,student,CEOCoff,a,HA,4,5,high,12
8,30,m,student,RestManag,b,HE,2,5,high,32
8,30,m,student,AircraftEng,a,HE,1,4,high,9
8,30,m,student,Barrister,a,HE,1,3,high,13
8,30,m,student,RetailAssist,b,HE,1,3,low,31
8,30,m,student,AppElec,b,HA,4,5,low,25
8,30,m,student,RestManag,a,HA,3,4,high,16
8,30,m,student,CEOCoff,b,HE,2,4,high,28
8,30,m,student,VetAssist,a,HE,1,5,low,14
8,30,m,student,TeachAssist,a,HA,4,6,low,11
9,19,f,student,TVCorpDir,b,HE,0,0,high,23
9,19,f,student,MP,b,HA,2,6,high,21
9,19,f,student,Editor,b,HE,6,4,high,19
9,19,f,student,EntrLevPers,b,HA,3,6,low,22
9,19,f,student,SuperManager,b,HA,3,6,high,17
9,19,f,student,StuNurse,a,HA,1,6,low,8
9,19,f,student,Cleaner,b,HE,0,0,low,20
9,19,f,student,Admin,b,HA,4,4,low,18
9,19,f,student,General,a,HE,0,0,high,6
9,19,f,student,TVCorpDir,a,HA,2,6,high,7
9,19,f,student,StuNurse,b,HE,1,0,low,24
9,19,f,student,CEO,a,HE,0,0,high,2
9,19,f,student,Cleaner,a,HA,2,6,low,4
9,19,f,student,SuperShelf,a,HE,2,1,low,1
9,19,f,student,CivilServ,a,HE,0,0,low,5
9,19,f,student,Editor,a,HA,6,6,high,3
9,19,f,student,Pilot,a,HE,0,0,high,10
9,19,f,student,RetailManag,b,HE,0,0,high,31
9,19,f,student,VetAssist,b,HA,6,6,low,30
9,19,f,student,AppElec,a,HE,0,0,low,9
9,19,f,student,AircraftEng,b,HA,2,6,high,25
9,19,f,student,BaristaCoff,b,HE,0,0,low,28
9,19,f,student,CivilServLaw,a,HE,0,1,low,13
9,19,f,student,WaitStaff,a,HA,2,6,low,16
9,19,f,student,Vet,a,HE,4,3,high,14
9,19,f,student,WaitStaff,b,HE,1,0,low,32
9,19,f,student,BaristaCoff,a,HA,6,6,low,12
9,19,f,student,HeadTeach,b,HE,0,0,high,27
9,19,f,student,Barrister,b,HA,5,6,high,29
9,19,f,student,HeadTeach,a,HA,5,6,high,11
9,19,f,student,PubTranDrive,b,HA,4,6,low,26
9,19,f,student,RetailManag,a,HA,4,6,high,15
10,20,f,student,General,b,HE,3,5,high,22
10,20,f,student,SuperShelf,b,HE,3,4,low,17
10,20,f,student,VC,b,HA,5,6,high,20
10,20,f,student,Doctor,b,HA,2,2,high,24
10,20,f,student,StuNurse,a,HE,4,6,low,8
10,20,f,student,CivilServ,a,HA,2,2,low,5
10,20,f,student,General,a,HA,5,6,high,6
10,20,f,student,Cleaner,a,HE,2,2,low,4
10,20,f,student,Editor,a,HE,0,0,high,3
10,20,f,student,CEO,b,HE,3,3,high,18
10,20,f,student,TVCorpDir,a,HE,1,1,high,7
10,20,f,student,CEO,a,HA,5,5,high,2
10,20,f,student,CivilServ,b,HE,3,3,low,21
10,20,f,student,NewsCorr,b,HA,3,4,low,23
10,20,f,student,SuperShelf,a,HA,6,6,low,1
10,20,f,student,ProofRead,b,HA,6,6,low,19
10,20,f,student,CivilServLaw,a,HA,5,4,low,13
10,20,f,student,AppElec,a,HA,6,5,low,9
10,20,f,student,CivilServLaw,b,HE,3,4,low,29
10,20,f,student,WaitStaff,a,HE,2,2,low,16
10,20,f,student,Vet,b,HE,3,3,high,30
10,20,f,student,BaristaCoff,a,HE,2,2,low,12
10,20,f,student,RestManag,b,HA,4,4,high,32
10,20,f,student,Pilot,a,HA,5,5,high,10
10,20,f,student,HeadTeach,a,HE,3,2,high,11
10,20,f,student,TeachAssist,b,HA,6,6,low,27
10,20,f,student,RetailAssist,b,HA,6,6,low,31
10,20,f,student,CEOCoff,b,HA,6,6,high,28
10,20,f,student,Vet,a,HA,2,1,high,14
10,20,f,student,AppElec,b,HE,3,3,low,25
10,20,f,student,Pilot,b,HE,2,2,high,26
10,20,f,student,RetailManag,a,HE,2,2,high,15
11,19,f,student,CivilServ,b,HA,2,4,low,21
11,19,f,student,CEO,b,HA,3,4,high,18
11,19,f,student,VC,a,HA,2,3,high,4
11,19,f,student,ProofRead,a,HA,4,5,low,3
11,19,f,student,EntrLevPers,a,HE,3,3,low,6
11,19,f,student,NewsCorr,b,HE,1,1,low,23
11,19,f,student,NewsCorr,a,HA,4,3,low,7
11,19,f,student,SuperManager,a,HE,1,1,high,1
11,19,f,student,Doctor,b,HE,1,1,high,24
11,19,f,student,ProofRead,b,HE,1,2,low,19
11,19,f,student,MP,a,HE,2,1,high,5
11,19,f,student,Doctor,a,HA,3,5,high,8
11,19,f,student,General,b,HA,2,1,high,22
11,19,f,student,Admin,a,HE,1,1,low,2
11,19,f,student,VC,b,HE,2,1,high,20
11,19,f,student,SuperShelf,b,HA,3,2,low,17
11,19,f,student,PubTranDrive,a,HE,2,1,low,10
11,19,f,student,AppElec,b,HA,3,2,low,25
11,19,f,student,RestManag,b,HE,2,1,high,32
11,19,f,student,VetAssist,a,HE,3,3,low,14
11,19,f,student,TeachAssist,a,HA,3,4,low,11
11,19,f,student,Vet,b,HA,2,4,high,30
11,19,f,student,CEOCoff,b,HE,2,1,high,28
11,19,f,student,AircraftEng,a,HE,1,1,high,9
11,19,f,student,CivilServLaw,b,HA,3,3,low,29
11,19,f,student,RetailAssist,b,HE,1,0,low,31
11,19,f,student,Pilot,b,HA,2,3,high,26
11,19,f,student,TeachAssist,b,HE,2,1,low,27
11,19,f,student,RestManag,a,HA,3,4,high,16
11,19,f,student,Barrister,a,HE,2,2,high,13
11,19,f,student,CEOCoff,a,HA,3,4,high,12
11,19,f,student,RetailAssist,a,HA,4,4,low,15
12,18,f,student,Cleaner,b,HA,4,3,low,20
12,18,f,student,MP,b,HE,5,5,high,21
12,18,f,student,Admin,a,HA,1,4,low,2
12,18,f,student,TVCorpDir,b,HA,5,3,high,23
12,18,f,student,Admin,b,HE,1,2,low,18
12,18,f,student,NewsCorr,a,HE,4,2,low,7
12,18,f,student,SuperManager,a,HA,6,3,high,1
12,18,f,student,MP,a,HA,6,5,high,5
12,18,f,student,Doctor,a,HE,5,5,high,8
12,18,f,student,ProofRead,a,HE,4,4,low,3
12,18,f,student,EntrLevPers,b,HE,2,2,low,22
12,18,f,student,VC,a,HE,3,3,high,4
12,18,f,student,Editor,b,HA,5,5,high,19
12,18,f,student,StuNurse,b,HA,5,3,low,24
12,18,f,student,SuperManager,b,HE,1,1,high,17
12,18,f,student,EntrLevPers,a,HA,2,3,low,6
12,18,f,student,WaitStaff,b,HA,3,2,low,32
12,18,f,student,VetAssist,b,HE,3,2,low,30
12,18,f,student,PubTranDrive,a,HA,3,4,low,10
12,18,f,student,Barrister,b,HE,3,3,high,29
12,18,f,student,PubTranDrive,b,HE,4,2,low,26
12,18,f,student,RestManag,a,HE,1,2,high,16
12,18,f,student,AircraftEng,b,HE,1,1,high,25
12,18,f,student,CEOCoff,a,HE,1,1,high,12
12,18,f,student,BaristaCoff,b,HA,3,2,low,28
12,18,f,student,HeadTeach,b,HA,4,3,high,27
12,18,f,student,Barrister,a,HA,3,3,high,13
12,18,f,student,RetailAssist,a,HE,2,3,low,15
12,18,f,student,TeachAssist,a,HE,3,2,low,11
12,18,f,student,AircraftEng,a,HA,3,4,high,9
12,18,f,student,VetAssist,a,HA,1,3,low,14
12,18,f,student,RetailManag,b,HA,1,1,high,31
13,19,f,student,VC,b,HA,3,5,high,20
13,19,f,student,TVCorpDir,a,HE,0,3,high,7
13,19,f,student,NewsCorr,b,HA,2,4,low,23
13,19,f,student,General,a,HA,3,6,high,6
13,19,f,student,CEO,b,HE,3,4,high,18
13,19,f,student,Editor,a,HE,2,3,high,3
13,19,f,student,General,b,HE,3,5,high,22
13,19,f,student,SuperShelf,b,HE,3,4,low,17
13,19,f,student,StuNurse,a,HE,6,6,low,8
13,19,f,student,CivilServ,a,HA,5,5,low,5
13,19,f,student,Doctor,b,HA,2,3,high,24
13,19,f,student,CivilServ,b,HE,2,2,low,21
13,19,f,student,SuperShelf,a,HA,4,5,low,1
13,19,f,student,CEO,a,HA,5,5,high,2
13,19,f,student,Cleaner,a,HE,3,3,low,4
13,19,f,student,ProofRead,b,HA,5,5,low,19
13,19,f,student,TeachAssist,b,HA,5,5,low,27
13,19,f,student,CivilServLaw,a,HA,4,4,low,13
13,19,f,student,HeadTeach,a,HE,3,3,high,11
13,19,f,student,Vet,b,HE,6,6,high,30
13,19,f,student,WaitStaff,a,HE,4,4,low,16
13,19,f,student,Pilot,b,HE,2,3,high,26
13,19,f,student,Vet,a,HA,2,3,high,14
13,19,f,student,AppElec,b,HE,3,3,low,25
13,19,f,student,Pilot,a,HA,2,2,high,10
13,19,f,student,RetailAssist,b,HA,2,2,low,31
13,19,f,student,CEOCoff,b,HA,3,3,high,28
13,19,f,student,AppElec,a,HA,1,1,low,9
13,19,f,student,RetailManag,a,HE,3,2,high,15
13,19,f,student,CivilServLaw,b,HE,2,2,low,29
13,19,f,student,RestManag,b,HA,2,2,high,32
13,19,f,student,BaristaCoff,a,HE,3,3,low,12
14,20,f,student,NewsCorr,b,HE,5,6,low,23
14,20,f,student,Doctor,a,HA,0,0,high,8
14,20,f,student,EntrLevPers,a,HE,5,3,low,6
14,20,f,student,Admin,a,HE,4,4,low,2
14,20,f,student,VC,a,HA,5,5,high,4
14,20,f,student,General,b,HA,1,0,high,22
14,20,f,student,CEO,b,HA,4,3,high,18
14,20,f,student,SuperShelf,b,HA,2,1,low,17
14,20,f,student,VC,b,HE,5,5,high,20
14,20,f,student,Doctor,b,HE,5,3,high,24
14,20,f,student,CivilServ,b,HA,5,5,low,21
14,20,f,student,ProofRead,a,HA,4,1,low,3
14,20,f,student,MP,a,HE,5,3,high,5
14,20,f,student,SuperManager,a,HE,2,0,high,1
14,20,f,student,ProofRead,b,HE,3,3,low,19
14,20,f,student,NewsCorr,a,HA,5,5,low,7
14,20,f,student,CivilServLaw,b,HA,6,6,low,29
14,20,f,student,AircraftEng,a,HE,0,0,high,9
14,20,f,student,Barrister,a,HE,1,0,high,13
14,20,f,student,VetAssist,a,HE,2,0,low,14
14,20,f,student,PubTranDrive,a,HE,2,0,low,10
14,20,f,student,RestManag,b,HE,3,1,high,32
14,20,f,student,AppElec,b,HA,3,1,low,25
14,20,f,student,RestManag,a,HA,4,4,high,16
14,20,f,student,TeachAssist,a,HA,5,4,low,11
14,20,f,student,TeachAssist,b,HE,3,1,low,27
14,20,f,student,Vet,b,HA,3,1,high,30
14,20,f,student,CEOCoff,a,HA,5,5,high,12
14,20,f,student,RetailAssist,b,HE,2,0,low,31
14,20,f,student,Pilot,b,HA,4,4,high,26
14,20,f,student,CEOCoff,b,HE,2,1,high,28
14,20,f,student,RetailAssist,a,HA,5,6,low,15
15,20,f,student,VC,a,HE,0,0,high,4
15,20,f,student,Cleaner,b,HA,3,1,low,20
15,20,f,student,Admin,b,HE,1,0,low,18
15,20,f,student,MP,a,HA,4,4,high,5
15,20,f,student,NewsCorr,a,HE,2,2,low,7
15,20,f,student,StuNurse,b,HA,4,3,low,24
15,20,f,student,TVCorpDir,b,HA,4,5,high,23
15,20,f,student,MP,b,HE,2,0,high,21
15,20,f,student,EntrLevPers,a,HA,5,5,low,6
15,20,f,student,SuperManager,b,HE,0,0,high,17
15,20,f,student,Doctor,a,HE,5,5,high,8
15,20,f,student,Editor,b,HA,5,5,high,19
15,20,f,student,Admin,a,HA,3,4,low,2
15,20,f,student,EntrLevPers,b,HE,1,1,low,22
15,20,f,student,ProofRead,a,HE,1,1,low,3
15,20,f,student,SuperManager,a,HA,4,5,high,1
15,20,f,student,TeachAssist,a,HE,2,1,low,11
15,20,f,student,PubTranDrive,a,HA,4,4,low,10
15,20,f,student,HeadTeach,b,HA,5,5,high,27
15,20,f,student,AircraftEng,a,HA,4,4,high,9
15,20,f,student,PubTranDrive,b,HE,1,1,low,26
15,20,f,student,RetailAssist,a,HE,1,1,low,15
15,20,f,student,Barrister,b,HE,2,1,high,29
15,20,f,student,RestManag,a,HE,2,1,high,16
15,20,f,student,BaristaCoff,b,HA,5,4,low,28
15,20,f,student,Barrister,a,HA,4,4,high,13
15,20,f,student,AircraftEng,b,HE,3,1,high,25
15,20,f,student,VetAssist,b,HE,2,2,low,30
15,20,f,student,VetAssist,a,HA,2,2,low,14
15,20,f,student,RetailManag,b,HA,4,4,high,31
15,20,f,student,WaitStaff,b,HA,4,4,low,32
15,20,f,student,CEOCoff,a,HE,2,1,high,12
16,19,f,student,EntrLevPers,b,HA,4,5,low,22
16,19,f,student,Editor,b,HE,0,1,high,19
16,19,f,student,StuNurse,a,HA,3,4,low,8
16,19,f,student,Editor,a,HA,5,5,high,3
16,19,f,student,CEO,a,HE,0,1,high,2
16,19,f,student,Cleaner,a,HA,2,4,low,4
16,19,f,student,TVCorpDir,b,HE,0,2,high,23
16,19,f,student,MP,b,HA,1,4,high,21
16,19,f,student,SuperShelf,a,HE,0,2,low,1
16,19,f,student,TVCorpDir,a,HA,4,5,high,7
16,19,f,student,General,a,HE,0,2,high,6
16,19,f,student,SuperManager,b,HA,3,5,high,17
16,19,f,student,Cleaner,b,HE,0,3,low,20
16,19,f,student,Admin,b,HA,2,5,low,18
16,19,f,student,CivilServ,a,HE,0,0,low,5
16,19,f,student,StuNurse,b,HE,0,4,low,24
16,19,f,student,BaristaCoff,b,HE,0,3,low,28
16,19,f,student,Pilot,a,HE,2,4,high,10
16,19,f,student,RetailManag,a,HA,3,5,high,15
16,19,f,student,AppElec,a,HE,0,4,low,9
16,19,f,student,BaristaCoff,a,HA,4,5,low,12
16,19,f,student,WaitStaff,b,HE,0,3,low,32
16,19,f,student,Vet,a,HE,4,5,high,14
16,19,f,student,HeadTeach,a,HA,6,6,high,11
16,19,f,student,RetailManag,b,HE,0,2,high,31
16,19,f,student,Barrister,b,HA,2,4,high,29
16,19,f,student,WaitStaff,a,HA,2,4,low,16
16,19,f,student,VetAssist,b,HA,3,5,low,30
16,19,f,student,PubTranDrive,b,HA,3,4,low,26
16,19,f,student,CivilServLaw,a,HE,0,1,low,13
16,19,f,student,AircraftEng,b,HA,3,5,high,25
16,19,f,student,HeadTeach,b,HE,0,3,high,27
17,18,f,student,CEO,a,HA,4,5,high,2
17,18,f,student,VC,b,HA,5,5,high,20
17,18,f,student,TVCorpDir,a,HE,1,2,high,7
17,18,f,student,ProofRead,b,HA,4,5,low,19
17,18,f,student,NewsCorr,b,HA,5,4,low,23
17,18,f,student,SuperShelf,a,HA,6,5,low,1
